Country Name,Country Code,Series Name,Series Code,2022 [YR2022],2023 [YR2023]
Botswana,BWA,"Population ages 80 and above, male",SP.POP.80UP.MA,4987,5140
Botswana,BWA,"Population ages 80 and above, female",SP.POP.80UP.FE,9696,9991
Botswana,BWA,"Population ages 65-69, male",SP.POP.6569.MA,18102,18784
Botswana,BWA,"Population ages 65-69, female",SP.POP.6569.FE,18737,19519
Botswana,BWA,"Population ages 70-74, female",SP.POP.7074.FE,15329,15856
Botswana,BWA,"Population ages 70-74, male",SP.POP.7074.MA,12168,12924
Botswana,BWA,"Population ages 75-79, female",SP.POP.7579.FE,9347,9680
Botswana,BWA,"Population ages 75-79, male",SP.POP.7579.MA,6306,6563
Botswana,BWA,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,5.826,5.724
Botswana,BWA,"Mortality rate, under-5 (per 1,000)",SH.DYN.MORT,40.7,39.6
Botswana,BWA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,68.749,69.163
Brazil,BRA,"Population ages 80 and above, male",SP.POP.80UP.MA,1511751,1557629
Brazil,BRA,"Population ages 80 and above, female",SP.POP.80UP.FE,2353596,2430382
Brazil,BRA,"Population ages 65-69, male",SP.POP.6569.MA,3710442,3850614
Brazil,BRA,"Population ages 65-69, female",SP.POP.6569.FE,4328003,4482837
Brazil,BRA,"Population ages 70-74, female",SP.POP.7074.FE,3261998,3420327
Brazil,BRA,"Population ages 70-74, male",SP.POP.7074.MA,2621667,2753262
Brazil,BRA,"Population ages 75-79, female",SP.POP.7579.FE,2143626,2256565
Brazil,BRA,"Population ages 75-79, male",SP.POP.7579.MA,1629079,1700312
Brazil,BRA,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,7.539,7.077
Brazil,BRA,"Mortality rate, under-5 (per 1,000)",SH.DYN.MORT,14.6,14.4
Brazil,BRA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,74.872,75.848
British Virgin Islands,VGB,"Population ages 80 and above, male",SP.POP.80UP.MA,185,190
British Virgin Islands,VGB,"Population ages 80 and above, female",SP.POP.80UP.FE,311,316
British Virgin Islands,VGB,"Population ages 65-69, male",SP.POP.6569.MA,632,673
British Virgin Islands,VGB,"Population ages 65-69, female",SP.POP.6569.FE,742,788
British Virgin Islands,VGB,"Population ages 70-74, female",SP.POP.7074.FE,503,536
British Virgin Islands,VGB,"Population ages 70-74, male",SP.POP.7074.MA,435,458
British Virgin Islands,VGB,"Population ages 75-79, female",SP.POP.7579.FE,308,336
British Virgin Islands,VGB,"Population ages 75-79, male",SP.POP.7579.MA,278,292
British Virgin Islands,VGB,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,5.908,5.972
British Virgin Islands,VGB,"Mortality rate, under-5 (per 1,000)",SH.DYN.MORT,13.1,12.7
British Virgin Islands,VGB,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,77.177,77.276
Brunei Darussalam,BRN,"Population ages 80 and above, male",SP.POP.80UP.MA,1722,1744
Brunei Darussalam,BRN,"Population ages 80 and above, female",SP.POP.80UP.FE,2238,2259
Brunei Darussalam,BRN,"Population ages 65-69, male",SP.POP.6569.MA,5970,6293
Brunei Darussalam,BRN,"Population ages 65-69, female",SP.POP.6569.FE,6477,6823
Brunei Darussalam,BRN,"Population ages 70-74, female",SP.POP.7074.FE,4124,4466
Brunei Darussalam,BRN,"Population ages 70-74, male",SP.POP.7074.MA,3695,3988
Brunei Darussalam,BRN,"Population ages 75-79, female",SP.POP.7579.FE,2122,2318
Brunei Darussalam,BRN,"Population ages 75-79, male",SP.POP.7579.MA,1894,1992
Brunei Darussalam,BRN,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,6.559,5.23
Brunei Darussalam,BRN,"Mortality rate, under-5 (per 1,000)",SH.DYN.MORT,9.5,9.4
Brunei Darussalam,BRN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,72.917,75.327
Bulgaria,BGR,"Population ages 80 and above, male",SP.POP.80UP.MA,102394,103166
Bulgaria,BGR,"Population ages 80 and above, female",SP.POP.80UP.FE,204986,207587
Bulgaria,BGR,"Population ages 65-69, male",SP.POP.6569.MA,187363,185356
Bulgaria,BGR,"Population ages 65-69, female",SP.POP.6569.FE,234204,230779
Bulgaria,BGR,"Population ages 70-74, female",SP.POP.7074.FE,230147,227699
Bulgaria,BGR,"Population ages 70-74, male",SP.POP.7074.MA,159497,158759
Bulgaria,BGR,"Population ages 75-79, female",SP.POP.7579.FE,176936,183300
Bulgaria,BGR,"Population ages 75-79, male",SP.POP.7579.MA,107224,110803
Bulgaria,BGR,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,18.4,15.7
Bulgaria,BGR,"Mortality rate, under-5 (per 1,000)",SH.DYN.MORT,6.2,6.1
Bulgaria,BGR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,74.1609756097561,75.7073170731707
Burkina Faso,BFA,"Population ages 80 and above, male",SP.POP.80UP.MA,20716,21591
Burkina Faso,BFA,"Population ages 80 and above, female",SP.POP.80UP.FE,36591,38052
Burkina Faso,BFA,"Population ages 65-69, male",SP.POP.6569.MA,108370,113525
Burkina Faso,BFA,"Population ages 65-69, female",SP.POP.6569.FE,148709,154369
Burkina Faso,BFA,"Population ages 70-74, female",SP.POP.7074.FE,98199,101435
Burkina Faso,BFA,"Population ages 70-74, male",SP.POP.7074.MA,64865,67056
Burkina Faso,BFA,"Population ages 75-79, female",SP.POP.7579.FE,64251,65015
Burkina Faso,BFA,"Population ages 75-79, male",SP.POP.7579.MA,42329,42397
Burkina Faso,BFA,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,8.135,7.964
Burkina Faso,BFA,"Mortality rate, under-5 (per 1,000)",SH.DYN.MORT,79.9,77.3
Burkina Faso,BFA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,60.7,61.092
Burundi,BDI,"Population ages 80 and above, male",SP.POP.80UP.MA,13829,14494
Burundi,BDI,"Population ages 80 and above, female",SP.POP.80UP.FE,23060,24095
Burundi,BDI,"Population ages 65-69, male",SP.POP.6569.MA,66419,67733
Burundi,BDI,"Population ages 65-69, female",SP.POP.6569.FE,79280,80568
Burundi,BDI,"Population ages 70-74, female",SP.POP.7074.FE,53983,57328
Burundi,BDI,"Population ages 70-74, male",SP.POP.7074.MA,41707,44903
Burundi,BDI,"Population ages 75-79, female",SP.POP.7579.FE,31329,32245
Burundi,BDI,"Population ages 75-79, male",SP.POP.7579.MA,21535,22281
Burundi,BDI,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,6.997,6.718
Burundi,BDI,"Mortality rate, under-5 (per 1,000)",SH.DYN.MORT,50.8,49.2
Burundi,BDI,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,62.882,63.651
Cabo Verde,CPV,"Population ages 80 and above, male",SP.POP.80UP.MA,1807,1805
Cabo Verde,CPV,"Population ages 80 and above, female",SP.POP.80UP.FE,4351,4367
Cabo Verde,CPV,"Population ages 65-69, male",SP.POP.6569.MA,5308,5727
Cabo Verde,CPV,"Population ages 65-69, female",SP.POP.6569.FE,7006,7440
Cabo Verde,CPV,"Population ages 70-74, female",SP.POP.7074.FE,5372,5533
Cabo Verde,CPV,"Population ages 70-74, male",SP.POP.7074.MA,3577,3727
Cabo Verde,CPV,"Population ages 75-79, female",SP.POP.7579.FE,3532,3697
Cabo Verde,CPV,"Population ages 75-79, male",SP.POP.7579.MA,1939,2070
Cabo Verde,CPV,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,5.004,5.059
Cabo Verde,CPV,"Mortality rate, under-5 (per 1,000)",SH.DYN.MORT,12.1,11.6
Cabo Verde,CPV,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,75.907,76.059
Cambodia,KHM,"Population ages 80 and above, male",SP.POP.80UP.MA,46407,48482
Cambodia,KHM,"Population ages 80 and above, female",SP.POP.80UP.FE,83213,87091
Cambodia,KHM,"Population ages 65-69, male",SP.POP.6569.MA,163137,171589
Cambodia,KHM,"Population ages 65-69, female",SP.POP.6569.FE,249941,258228
Cambodia,KHM,"Population ages 70-74, female",SP.POP.7074.FE,173403,183392
Cambodia,KHM,"Population ages 70-74, male",SP.POP.7074.MA,111312,116301
Cambodia,KHM,"Population ages 75-79, female",SP.POP.7579.FE,101304,107032
Cambodia,KHM,"Population ages 75-79, male",SP.POP.7579.MA,63301,66554
Cambodia,KHM,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,6.323,6.39
Cambodia,KHM,"Mortality rate, under-5 (per 1,000)",SH.DYN.MORT,23.8,22.9
Cambodia,KHM,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,70.528,70.668
Cameroon,CMR,"Population ages 80 and above, male",SP.POP.80UP.MA,38954,39898
Cameroon,CMR,"Population ages 80 and above, female",SP.POP.80UP.FE,57706,58849
Cameroon,CMR,"Population ages 65-69, male",SP.POP.6569.MA,150038,155650
Cameroon,CMR,"Population ages 65-69, female",SP.POP.6569.FE,173093,179554
Cameroon,CMR,"Population ages 70-74, female",SP.POP.7074.FE,116363,120640
Cameroon,CMR,"Population ages 70-74, male",SP.POP.7074.MA,95094,98585
Cameroon,CMR,"Population ages 75-79, female",SP.POP.7579.FE,75394,76384
Cameroon,CMR,"Population ages 75-79, male",SP.POP.7579.MA,56899,57738
Cameroon,CMR,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,7.673,7.151
Cameroon,CMR,"Mortality rate, under-5 (per 1,000)",SH.DYN.MORT,69.5,67.2
Cameroon,CMR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,62.443,63.7
Canada,CAN,"Population ages 80 and above, male",SP.POP.80UP.MA,730322,775536
Canada,CAN,"Population ages 80 and above, female",SP.POP.80UP.FE,1060360,1114145
Canada,CAN,"Population ages 65-69, male",SP.POP.6569.MA,1122766,1174035
Canada,CAN,"Population ages 65-69, female",SP.POP.6569.FE,1193084,1244364
Canada,CAN,"Population ages 70-74, female",SP.POP.7074.FE,985478,1024257
Canada,CAN,"Population ages 70-74, male",SP.POP.7074.MA,900252,934359
Canada,CAN,"Population ages 75-79, female",SP.POP.7579.FE,735746,794786
Canada,CAN,"Population ages 75-79, male",SP.POP.7579.MA,646748,697927
Canada,CAN,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,8.6,8.1
Canada,CAN,"Mortality rate, under-5 (per 1,000)",SH.DYN.MORT,5.1,5.1
Canada,CAN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,81.2453658536585,81.6465853658537
Caribbean small states,CSS,"Population ages 80 and above, male",SP.POP.80UP.MA,25064,25793
Caribbean small states,CSS,"Population ages 80 and above, female",SP.POP.80UP.FE,43738,45245
Caribbean small states,CSS,"Population ages 65-69, male",SP.POP.6569.MA,76057,78704
Caribbean small states,CSS,"Population ages 65-69, female",SP.POP.6569.FE,90233,93417
Caribbean small states,CSS,"Population ages 70-74, female",SP.POP.7074.FE,64391,67432
Caribbean small states,CSS,"Population ages 70-74, male",SP.POP.7074.MA,51564,53713
Caribbean small states,CSS,"Population ages 75-79, female",SP.POP.7579.FE,42523,44594
Caribbean small states,CSS,"Population ages 75-79, male",SP.POP.7579.MA,30724,32201
Caribbean small states,CSS,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,7.97362341421872,7.93817289261011
Caribbean small states,CSS,"Mortality rate, under-5 (per 1,000)",SH.DYN.MORT,19.0191508376503,18.4313958447572
Caribbean small states,CSS,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,72.8322921090607,73.1716450013098
Cayman Islands,CYM,"Population ages 80 and above, male",SP.POP.80UP.MA,426,451
Cayman Islands,CYM,"Population ages 80 and above, female",SP.POP.80UP.FE,605,628
Cayman Islands,CYM,"Population ages 65-69, male",SP.POP.6569.MA,1081,1164
Cayman Islands,CYM,"Population ages 65-69, female",SP.POP.6569.FE,1262,1358
Cayman Islands,CYM,"Population ages 70-74, female",SP.POP.7074.FE,774,848
Cayman Islands,CYM,"Population ages 70-74, male",SP.POP.7074.MA,727,767
Cayman Islands,CYM,"Population ages 75-79, female",SP.POP.7579.FE,484,525
Cayman Islands,CYM,"Population ages 75-79, male",SP.POP.7579.MA,467,498
Cayman Islands,CYM,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,4.82,4.801
Cayman Islands,CYM,"Mortality rate, under-5 (per 1,000)",SH.DYN.MORT,..,..
Cayman Islands,CYM,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,79.984,80.358
Central African Republic,CAF,"Population ages 80 and above, male",SP.POP.80UP.MA,2830,2698
Central African Republic,CAF,"Population ages 80 and above, female",SP.POP.80UP.FE,4365,4251
Central African Republic,CAF,"Population ages 65-69, male",SP.POP.6569.MA,24670,23451
Central African Republic,CAF,"Population ages 65-69, female",SP.POP.6569.FE,31860,31921
Central African Republic,CAF,"Population ages 70-74, female",SP.POP.7074.FE,17208,17803
Central African Republic,CAF,"Population ages 70-74, male",SP.POP.7074.MA,14052,13888
Central African Republic,CAF,"Population ages 75-79, female",SP.POP.7579.FE,7944,7856
Central African Republic,CAF,"Population ages 75-79, male",SP.POP.7579.MA,6356,6090
Central African Republic,CAF,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,55.126,9.419
Central African Republic,CAF,"Mortality rate, under-5 (per 1,000)",SH.DYN.MORT,387.4,92.2
Central African Republic,CAF,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,18.818,57.408
Central Europe and the Baltics,CEB,"Population ages 80 and above, male",SP.POP.80UP.MA,1420796,1440044
Central Europe and the Baltics,CEB,"Population ages 80 and above, female",SP.POP.80UP.FE,3092421,3108450
Central Europe and the Baltics,CEB,"Population ages 65-69, male",SP.POP.6569.MA,2880051,2871729
Central Europe and the Baltics,CEB,"Population ages 65-69, female",SP.POP.6569.FE,3585585,3566049
Central Europe and the Baltics,CEB,"Population ages 70-74, female",SP.POP.7074.FE,3129122,3206843
Central Europe and the Baltics,CEB,"Population ages 70-74, male",SP.POP.7074.MA,2250345,2313828
Central Europe and the Baltics,CEB,"Population ages 75-79, female",SP.POP.7579.FE,2110705,2230499
Central Europe and the Baltics,CEB,"Population ages 75-79, male",SP.POP.7579.MA,1321297,1411783
Central Europe and the Baltics,CEB,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,13.2665575114509,11.9820979453276
Central Europe and the Baltics,CEB,"Mortality rate, under-5 (per 1,000)",SH.DYN.MORT,4.73328413588299,4.71798130017612
Central Europe and the Baltics,CEB,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,76.6522987292583,77.8966245256412
Chad,TCD,"Population ages 80 and above, male",SP.POP.80UP.MA,16596,18116
Chad,TCD,"Population ages 80 and above, female",SP.POP.80UP.FE,23428,24815
Chad,TCD,"Population ages 65-69, male",SP.POP.6569.MA,80084,84456
Chad,TCD,"Population ages 65-69, female",SP.POP.6569.FE,93180,97817
Chad,TCD,"Population ages 70-74, female",SP.POP.7074.FE,59118,63087
Chad,TCD,"Population ages 70-74, male",SP.POP.7074.MA,49003,52344
Chad,TCD,"Population ages 75-79, female",SP.POP.7579.FE,32195,33332
Chad,TCD,"Population ages 75-79, male",SP.POP.7579.MA,25748,26860
Chad,TCD,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,11.486,11.032
Chad,TCD,"Mortality rate, under-5 (per 1,000)",SH.DYN.MORT,104.3,101.1
Chad,TCD,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,54.528,55.069
Channel Islands,CHI,"Population ages 80 and above, male",SP.POP.80UP.MA,3569,3550
Channel Islands,CHI,"Population ages 80 and above, female",SP.POP.80UP.FE,5216,5229
Channel Islands,CHI,"Population ages 65-69, male",SP.POP.6569.MA,4447,4604
Channel Islands,CHI,"Population ages 65-69, female",SP.POP.6569.FE,4602,4792
Channel Islands,CHI,"Population ages 70-74, female",SP.POP.7074.FE,4249,4211
Channel Islands,CHI,"Population ages 70-74, male",SP.POP.7074.MA,3837,3802
Channel Islands,CHI,"Population ages 75-79, female",SP.POP.7579.FE,3454,3660
Channel Islands,CHI,"Population ages 75-79, male",SP.POP.7579.MA,2970,3127
Channel Islands,CHI,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,10.3,10.4
Channel Islands,CHI,"Mortality rate, under-5 (per 1,000)",SH.DYN.MORT,..,..
Channel Islands,CHI,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,81,81.1
Chile,CHL,"Population ages 80 and above, male",SP.POP.80UP.MA,245804,253115
Chile,CHL,"Population ages 80 and above, female",SP.POP.80UP.FE,364751,371391
Chile,CHL,"Population ages 65-69, male",SP.POP.6569.MA,414336,426389
Chile,CHL,"Population ages 65-69, female",SP.POP.6569.FE,449006,462029
Chile,CHL,"Population ages 70-74, female",SP.POP.7074.FE,357638,371355
Chile,CHL,"Population ages 70-74, male",SP.POP.7074.MA,317652,330819
Chile,CHL,"Population ages 75-79, female",SP.POP.7579.FE,247172,260530
Chile,CHL,"Population ages 75-79, male",SP.POP.7579.MA,204211,216319
Chile,CHL,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,7.573,6.495
Chile,CHL,"Mortality rate, under-5 (per 1,000)",SH.DYN.MORT,6.8,7.2
Chile,CHL,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,79.176,81.167
China,CHN,"Population ages 80 and above, male",SP.POP.80UP.MA,13265182,13480058
China,CHN,"Population ages 80 and above, female",SP.POP.80UP.FE,20609359,21143382
China,CHN,"Population ages 65-69, male",SP.POP.6569.MA,35762285,36029698
China,CHN,"Population ages 65-69, female",SP.POP.6569.FE,39507542,39685195
China,CHN,"Population ages 70-74, female",SP.POP.7074.FE,29106909,31522585
China,CHN,"Population ages 70-74, male",SP.POP.7074.MA,24926689,26676047
China,CHN,"Population ages 75-79, female",SP.POP.7579.FE,17241445,18369107
China,CHN,"Population ages 75-79, male",SP.POP.7579.MA,14205563,15052265
China,CHN,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,7.37,7.87
China,CHN,"Mortality rate, under-5 (per 1,000)",SH.DYN.MORT,6.6,6.2
China,CHN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,78.202,77.953
Colombia,COL,"Population ages 80 and above, male",SP.POP.80UP.MA,275628,290957
Colombia,COL,"Population ages 80 and above, female",SP.POP.80UP.FE,466469,491003
Colombia,COL,"Population ages 65-69, male",SP.POP.6569.MA,841651,883125
Colombia,COL,"Population ages 65-69, female",SP.POP.6569.FE,965313,1011970
Colombia,COL,"Population ages 70-74, female",SP.POP.7074.FE,695081,734607
Colombia,COL,"Population ages 70-74, male",SP.POP.7074.MA,580541,614430
Colombia,COL,"Population ages 75-79, female",SP.POP.7579.FE,472012,496582
Colombia,COL,"Population ages 75-79, male",SP.POP.7579.MA,363114,382657
Colombia,COL,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,5.881,5.398
Colombia,COL,"Mortality rate, under-5 (per 1,000)",SH.DYN.MORT,12.4,12
Colombia,COL,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,76.508,77.725
Comoros,COM,"Population ages 80 and above, male",SP.POP.80UP.MA,2244,2336
Comoros,COM,"Population ages 80 and above, female",SP.POP.80UP.FE,2867,3022
Comoros,COM,"Population ages 65-69, male",SP.POP.6569.MA,6627,6813
Comoros,COM,"Population ages 65-69, female",SP.POP.6569.FE,7442,7639
Comoros,COM,"Population ages 70-74, female",SP.POP.7074.FE,5585,5740
Comoros,COM,"Population ages 70-74, male",SP.POP.7074.MA,4853,4928
Comoros,COM,"Population ages 75-79, female",SP.POP.7579.FE,4109,4141
Comoros,COM,"Population ages 75-79, male",SP.POP.7579.MA,3438,3418
Comoros,COM,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,7.3,7.196
Comoros,COM,"Mortality rate, under-5 (per 1,000)",SH.DYN.MORT,41.1,39.8
Comoros,COM,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,66.481,66.777
"Congo, Dem. Rep.",COD,"Population ages 80 and above, male",SP.POP.80UP.MA,156496,163913
"Congo, Dem. Rep.",COD,"Population ages 80 and above, female",SP.POP.80UP.FE,226247,236495
"Congo, Dem. Rep.",COD,"Population ages 65-69, male",SP.POP.6569.MA,609546,631228
"Congo, Dem. Rep.",COD,"Population ages 65-69, female",SP.POP.6569.FE,691396,716751
"Congo, Dem. Rep.",COD,"Population ages 70-74, female",SP.POP.7074.FE,482911,495440
"Congo, Dem. Rep.",COD,"Population ages 70-74, male",SP.POP.7074.MA,408043,419342
"Congo, Dem. Rep.",COD,"Population ages 75-79, female",SP.POP.7579.FE,315616,325158
"Congo, Dem. Rep.",COD,"Population ages 75-79, male",SP.POP.7579.MA,249285,257677
"Congo, Dem. Rep.",COD,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,8.93,8.525
"Congo, Dem. Rep.",COD,"Mortality rate, under-5 (per 1,000)",SH.DYN.MORT,75.7,73.2
"Congo, Dem. Rep.",COD,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,60.979,61.895
"Congo, Rep.",COG,"Population ages 80 and above, male",SP.POP.80UP.MA,8697,8882
"Congo, Rep.",COG,"Population ages 80 and above, female",SP.POP.80UP.FE,12061,12234
"Congo, Rep.",COG,"Population ages 65-69, male",SP.POP.6569.MA,36007,38324
"Congo, Rep.",COG,"Population ages 65-69, female",SP.POP.6569.FE,41097,43456
"Congo, Rep.",COG,"Population ages 70-74, female",SP.POP.7074.FE,25747,26965
"Congo, Rep.",COG,"Population ages 70-74, male",SP.POP.7074.MA,21538,22419
"Congo, Rep.",COG,"Population ages 75-79, female",SP.POP.7579.FE,14933,15599
"Congo, Rep.",COG,"Population ages 75-79, male",SP.POP.7579.MA,11912,12327
"Congo, Rep.",COG,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,6.571,6.288
"Congo, Rep.",COG,"Mortality rate, under-5 (per 1,000)",SH.DYN.MORT,41.9,40.5
"Congo, Rep.",COG,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,65,65.772
Costa Rica,CRI,"Population ages 80 and above, male",SP.POP.80UP.MA,48214,50407
Costa Rica,CRI,"Population ages 80 and above, female",SP.POP.80UP.FE,73277,76251
Costa Rica,CRI,"Population ages 65-69, male",SP.POP.6569.MA,92975,97216
Costa Rica,CRI,"Population ages 65-69, female",SP.POP.6569.FE,104750,109602
Costa Rica,CRI,"Population ages 70-74, female",SP.POP.7074.FE,79500,83100
Costa Rica,CRI,"Population ages 70-74, male",SP.POP.7074.MA,69325,72140
